ATF6B	ARHGEF40	0.960197682213251
ARID3A	BACE2	0.934922680626794
ATF6B	AKAP11	0.920374771220944
ATF4	ABHD13	0.88330343217937
ARID3B	AP2A1	0.881431968620524
ARID3B	ANKRD36C	0.878030778982693
ARID3B	AC007405.6	0.874202294432379
ATF1	AC068282.3	0.871505700049062
ARID3B	ANKRD16	0.85785165347795
ATF4	AIP	0.856137384703402
ATF4	ANXA6	0.854052150453396
AR	AC093375.1	0.845869995197036
ARNT2	BAX	0.842246775492797
AR	ASCC1	0.840629601972682
ATF6B	A2ML1-AS1	0.831868107988008
ARNT2	B3GAT1	0.828093846530491
ATF4	B3GALT6	0.82609640777121
ATF6B	ALG11	0.82597360049837
ATF3	AC093627.9	0.820529679350543
ARID3A	ATG2A	0.819424357369127
BBX	B4GALT6	0.8186684293011
ATF4	AARS2	0.815641239157788
ATF4	AMZ2P1	0.815084146408337
BACH1	AGK	0.811298345806488
ATF4	AZIN1-AS1	0.808026475000324
AR	APC	0.807421519259644
ATF4	ATG101	0.801735528414796
AR	B3GAT3	0.792124237478253
ATF4	ATP8A1	0.792082609804652
ATF4	ARHGEF11	0.791791366867777
ATF4	ABL2	0.789612073863287
ARID3A	AIM1	0.787269421236647
BBX	AP5M1	0.786452805653356
BBX	AC007566.10	0.782457327942514
ATF4	ATG2B	0.781774629071531
ATF4	ARHGAP12	0.76939640748512
ARID3B	ASL	0.765456149926807
ATF2	B3GNT5	0.760365363769848
ATF4	ATP8A2	0.760106200581008
ATF6	BAG5	0.759460397431085
ATF6	ATXN7L3	0.759192688963082
BBX	ATRAID	0.758427002214321
ATF4	ABHD12	0.754252300028617
ATF4	AGAP3	0.748869101554126
ATF1	ANKMY2	0.747941560836589
BBX	ATP6V1B2	0.739162496571017
AR	ARL14EP	0.738708499136162
ARID3B	ACER3	0.737381639234548
ATF6B	ADAMTS7	0.736010176898866
ATF6	ANKRD42	0.734840767838318
ARID3A	ARHGEF26	0.733085814524795
ATF2	ATP5I	0.731857299948532
BBX	ARFIP1	0.731349109090105
BACH1	AKNA	0.72839939275386
ATF6	ACACB	0.721560949249689
BACH1	AGBL3	0.717516997376655
BBX	ARHGEF9	0.712207221650367
BACH1	ATXN7L2	0.711581963010469
ATF6B	ARF6	0.709901706583294
ATF2	ANKIB1	0.704984989233272
ATF1	ARL10	0.70048914753733
AR	AGO3	0.69978909124172
ATF1	AC005682.5	0.69971845361368
ATF4	AGAP6	0.69677326689711
ATF2	ASB13	0.696021404816863
ARID3B	AP002954.4	0.695779860455662
ARID3A	ALG13	0.694257424181364
ARID3B	ARL4C	0.693104441867962
ATF4	ACTR3B	0.69223168708291
ATF2	ATP13A1	0.69112187688539
ARID3B	APIP	0.691033339069015
ARID3A	APELA	0.68989615780703
ATF1	AC011288.2	0.681413511254767
ATF6B	ARMC8	0.680997216856745
ATF4	B3GAT2	0.679195082078671
ATF4	AAR2	0.676904373004211
ATF2	ASTN2	0.676765520082767
BBX	ASTN1	0.67489506580797
ATF4	ATP5G3	0.674231737643445
ARID2	AKT2	0.671144370059614
ARNT2	AC074289.1	0.668343800134212
BBX	ARHGEF16	0.666279288229952
BBX	ABCC10	0.66511750988592
ATF4	AC004967.7	0.663854957853919
ARID3A	AGAP1	0.663057069644049
BBX	ALDH2	0.655141288519277
BBX	ACP6	0.650548969891831
ATF4	AC005609.16	0.650339472164465
ARID3A	AP000769.1	0.647825290494227
ATF1	BAHD1	0.646697118965625
ATF6B	AKAP10	0.643185288246689
ATF1	ATP6V1F	0.642713227185128
ATF4	AGTPBP1	0.640310909588195
ARID3A	ADGRL1	0.639582595978709
ATF4	ANKMY1	0.633332243661123
ATF2	ANO5	0.633001834864443
ARID3A	AC006994.2	0.632544871906511
ARID3A	BBS7	0.629568557466222
ATF4	ALOX12P2	0.629195488303536
ATF2	ARMC10	0.628525440421345
ARID2	AC069277.2	0.626832564107886
ARNT2	ANKRD54	0.625850904824126
AR	ADAT2	0.62107956741208
ARID2	ANAPC15	0.620306081400944
ATF4	AATF	0.619464269492815
BBX	ARL5B	0.619115506601741
ATF2	B3GALNT2	0.618515927643243
ATF6B	AC009403.2	0.618288530949303
ATF6B	ADRBK2	0.614963656508141
ATF6B	ARL15	0.61414442058011
ARID3B	ARHGEF4	0.614099360560982
ATF2	BCAS3	0.613597203138333
ATF6B	ARSB	0.612909434613188
ATF2	ATP6V0E2	0.610886998254616
ATF6	AC007246.3	0.606977230084864
BACH1	ACOT7	0.606680743678991
ATF2	AP1M1	0.605652777515382
ATF6B	AC004980.7	0.605456718894836
BBX	ANKRD35	0.60368493190168
ATF1	AGL	0.603558541827028
ATF1	APLP1	0.603121657159005
ATF6B	AKT3	0.601960016569696
ATF1	ATP6V1H	0.600985386452792
ATF2	ATP6V0A1	0.597009530038393
ARNT2	ARHGAP17	0.59649202883632
ATF1	AP1AR	0.589806425413526
ARID3B	ARHGAP44	0.589368025440776
ATF4	ATPIF1	0.589218634806081
ATF6	AP5Z1	0.589139429809249
ARNT2	ATAD2B	0.585436818511352
BBX	ATP2B1	0.585252575631603
AR	AP1G1	0.583825962535009
ATF2	AP4S1	0.582429320859155
ATF4	ARHGEF10	0.580630355313233
ATF2	ABHD11	0.580321100305646
ARID3A	ARID2	0.577074904601955
ARID3A	ATG4B	0.576236478048456
ARID3A	BAD	0.572592039020207
ATF6B	ANAPC1	0.572273612838768
ATF4	ACTG1	0.569310397605594
ARID3B	ALKBH3	0.567229667134952
ARID3B	ARMCX1	0.565241406043364
BBX	AHCYL2	0.56471495350598
ATF3	AAMP	0.563550220746958
BBX	ANKRD18B	0.5631872410404
BBX	BANP	0.558813301717785
ARID3A	ATP6V1E1	0.558642747546993
ATF4	ARFGAP1	0.558192670663767
ARID3B	AC090498.1	0.557305412972286
ATF4	BBIP1	0.556725359088517
ATF2	AHCTF1	0.552920161724767
BACH1	ACTR8	0.551992893884537
ARID3A	ABLIM1	0.550934098503947
ATF3	ARID3B	0.550837287510929
ATF6	ATF3	0.550175349740517
ATF4	BBX	0.548153880763886
BACH1	AVL9	0.547674764610128
ARNT2	ADAMTS13	0.547091265904472
BBX	ACTR1B	0.546468869512623
ATF3	ATG5	0.544506747501335
ATF4	ARMCX2	0.543872672889982
ATF2	ADNP2	0.541998905097273
ATF4	ADCY1	0.541797136818808
ATF6B	ATF7IP2	0.541099352988705
BBX	BCAR1	0.540741764387601
ATF3	ATXN3	0.540577816193366
ATF1	AP2S1	0.540200236655989
ATF3	ACTR1A	0.53916436895434
ATF4	ATG10	0.53762757848742
ATF2	ALDH1B1	0.535730677580031
ATF2	BAG2	0.534294166987278
BBX	ARMC6	0.533474708775893
BBX	ANK2	0.532337631109821
ATF4	ATAD3B	0.530108093036904
ATF4	ATG9A	0.526699259429257
ATF6	ABCA5	0.524603415560581
ATF4	APBB1	0.52459780091609
ATF4	AP001347.6	0.524291354697306
ARID3B	ALKBH7	0.522785449767781
ARID3A	ABHD18	0.522554190374332
ARNT2	AP3M1	0.519377725971876
ATF4	ARL16	0.518169293902364
ATF6B	B3GNT7	0.516300258737351
BBX	ALG8	0.513530567436815
ATF6	ATP1A1-AS1	0.513384939807415
BACH1	ANKFY1	0.511610270449001
ARNT2	ABRACL	0.511206766527325
ATF6	ATAT1	0.507479024917856
ARID3B	ASB6	0.50736424518171
ATF4	AP1M2	0.507119477880819
ATF2	ANAPC4	0.506342491761826
ATF4	ATAD3A	0.504447464423354
ATF2	AXL	0.50420337162846
ATF2	BBS2	0.503487998163045
ARID3A	AIG1	0.501665634692371
ATF4	AIDA	0.499261178501274
AR	ABTB2	0.499034764695003
BBX	ATP13A3	0.496277935164833
ATF6B	ATF7IP	0.495504384886601
ATF4	ALG5	0.494637546927848
ATF4	ARL4A	0.494528951305811
ATF4	ADK	0.49348779598304
AR	ADAM12	0.493231625663303
ATF4	ACYP1	0.49267154602871
ATF3	ANKS1B	0.491913525023161
BBX	AMMECR1L	0.491068992297594
ATF6	AC012146.7	0.491055973307619
ATF6B	ADIPOR1	0.486915973688934
BBX	ANKRD6	0.486780166530895
BACH1	AHSA2	0.485360606279299
ATF6	APOOL	0.484548589422208
BACH1	AEN	0.484241974202112
ARID3A	ALDOA	0.483824620775412
ATF6B	AP2A2	0.482870372704982
ATF4	ACTC1	0.482187381281668
BACH1	APBB3	0.481200096991323
ARID3A	ARPC1A	0.480492661555995
ARID2	ANKRD23	0.478599284568917
ATF6B	AC022182.2	0.477773732406867
ATF4	ARFGEF3	0.477003297862206
ATF4	ACOT8	0.476162223916367
BACH1	ANKRD23	0.475614275241881
ATF6	BAG1	0.472908809502145
ATF6B	ARHGEF19	0.472796380334321
ATF6	AR	0.471271564803652
ATF4	ACBD3	0.469711956128809
ATF6	ARHGAP10	0.46676633313077
ATF6	AIFM2	0.466367532890937
BBX	ARFGAP2	0.465491378798164
ATF2	ARMC5	0.46499430978833
ARID3A	ANXA3	0.464024341482283
BBX	ATF2	0.460886906969891
BBX	ANOS1	0.460853001495629
ATF6	AP000304.12	0.460693698325796
ATF4	AP000688.29	0.460458583962762
ATF4	ADGRL2	0.45833588832935
ATF4	ARFGEF1	0.457829822078554
ATF4	ATP6AP1	0.457571307762625
AR	AZI2	0.45693935664436
ATF4	ALAD	0.45634311103876
ARNT2	BACH1	0.454930481316279
ATF3	AP3S1	0.45456721215352
BBX	ASPH	0.45421505717007
ATF3	ARMCX4	0.45311865051837
ATF4	ANKLE2	0.452685290134297
ATF4	AC009245.3	0.450625805416868
ATF4	ACTA1	0.447876969494868
ATF3	ATRN	0.445287405712249
ARNT2	ADGRV1	0.444536381270726
ATF6B	ASAP2	0.444334596777594
ATF1	ABCC1	0.44412012266813
ATF3	AC004076.9	0.441478403816222
ATF6B	ATP5L	0.441254258105457
BBX	ARG2	0.441240486621133
BBX	ATMIN	0.439682862342732
BACH1	AARD	0.438146928517732
ATF1	ARID3A	0.437912296495713
ATF4	ANKRD9	0.437752988300406
ARID3A	ADD1	0.435745526891409
ATF6	ALPL	0.43515964682625
ATF6B	ATPAF1	0.433753100958028
BBX	AHCYL1	0.431947895918559
ARID3B	ANKS1B	0.431051996644206
ARID3B	ADPRHL2	0.430240107417186
ATF1	ATL3	0.42994682032058
ATF6	APTR	0.429878305484946
ARID2	ARHGAP1	0.429362819945532
BACH1	ADPGK	0.429286091872865
ATF1	ACTN3	0.428872785004304
ATF4	ALDH1B1	0.427873397186908
ATF1	B3GALT1	0.427223786400353
ATF4	ARMC9	0.427046648696732
AR	BBS9	0.426572206130658
ARID3A	ACAA2	0.42603382104169
ATF4	ASUN	0.425820965378992
BACH1	AGBL5	0.425751049850472
ATF4	B4GALT3	0.425540831905676
ATF4	ABHD8	0.425496901300756
ATF6	ATG4C	0.425424036349306
ATF4	AC141586.5	0.425140003542754
ATF4	AGFG1	0.424834924457693
BBX	ARID1B	0.424505238834357
ATF4	ABHD17B	0.42398071616041
ATF6	ATF4	0.423940957090995
ATF4	ARAF	0.423716705479812
ATF4	ATP6V1A	0.423612931340188
ATF4	AFAP1L1	0.423573652219221
ATF4	ANKRD13D	0.423441625891163
BBX	ALCAM	0.423363433015795
ARID3A	ARMT1	0.423232930499076
ATF4	ACD	0.422700101409459
ARID3B	ADGRA3	0.421724218778453
ATF4	AAK1	0.421170471605408
ATF4	AMOTL1	0.420792484485577
ATF2	B4GALT4	0.420196201694798
ATF3	ASCC2	0.418808803414974
ATF6	ARFGEF2	0.418685524004844
ARID2	ANAPC16	0.418400907172986
ATF4	AC024560.3	0.418024046573645
ATF6	ASCC3	0.41797349277789
AR	ADAMTS8	0.417749095764092
ATF3	ADAMTS16	0.41768301346335
BBX	AFTPH	0.417223036364388
AR	ALG6	0.416302313351919
ATF6	ARRB2	0.414493024505164
ATF4	AXL	0.414096408297721
AR	ADAMTS20	0.413305120381574
ATF4	ASPM	0.412586594765751
BBX	AIDA	0.411987980484553
ARID2	ARL6	0.411425760235003
ATF4	ANAPC7	0.411349092250414
ARID3B	ABHD18	0.411191434731913
ARID2	AKR7A2	0.409932222695547
ARID2	ATP13A3	0.409930247430496
BACH1	ANKRD13C	0.409789083772019
BACH1	ANXA11	0.409627517524361
ARID2	APTX	0.409350705625109
ATF1	BCAT2	0.408977440584844
ATF4	AEN	0.408725827253716
ATF2	AFG3L1P	0.408659553078301
BACH1	AC074363.1	0.408524210416821
ATF4	ALG6	0.408452618812928
ATF2	BANF1	0.408026206916193
ATF2	ALS2	0.407710514779881
ATF4	ADD1	0.407513284839476
ARID3A	ACAT1	0.407050649872763
ATF1	AC005042.4	0.406504064678268
ARID2	AC093323.3	0.40581388889008
ATF6	ASAP2	0.40572470304853
ATF1	ANKRD13C	0.405715808687616
BBX	ATG7	0.405664237609397
ATF1	AMBP	0.40560786727597
ATF4	ATP5F1	0.405432081377536
BBX	ARHGAP23	0.405359904808271
ATF2	ATP1A2	0.405172909723215
ATF4	ACBD6	0.404911138773054
ARID2	ARMC5	0.404213259825145
ATF4	ARPC5L	0.404107800345835
ATF3	ASF1B	0.403838543187925
ARID3A	ASB1	0.403302954719325
BACH1	AMZ2	0.401826984933542
ATF1	ALDH3A2	0.401824637811533
ARID3A	ACTR2	0.401774067432606
AR	ACTR10	0.401506362925848
ATF6B	ATL2	0.401434375611843
ARID3A	AC005307.3	0.401323251287697
BBX	BAZ2A	0.401050877446498
ARID3B	ACVR2A	0.399305651758893
ATF4	ADNP	0.39915462762169
ATF1	ARMCX1	0.398558075489322
ATF6	ATG16L2	0.397513578469494
BBX	BCAT1	0.397312436331833
AR	ADGRB1	0.397262867801639
BBX	ANKRD29	0.396488623191332
ATF2	ACTA1	0.396347500889538
ATF2	BARD1	0.395483818737009
ATF4	AC009120.6	0.395230714721348
ATF1	AP2B1	0.394814843432266
ATF1	ANXA2	0.394661380275647
BBX	ABL1	0.391757995628581
BACH1	ARL17B	0.391278568408306
ATF6B	B2M	0.391091803703219
ATF6	AKIP1	0.390276876549818
BACH1	ASB6	0.390261390582203
ARID3A	ANP32B	0.389946408686836
AR	ADAMTS13	0.389873091231973
ATF3	ATP5D	0.389118085156533
ATF1	AC013461.1	0.387893071447815
ATF4	ACTN3	0.387628608835902
ARID3B	ANO9	0.387082404490039
ATF6	ANXA4	0.386915966613613
ARID3B	AACS	0.386701147641685
ATF4	ALMS1	0.386124559575118
ARID3A	ADAM23	0.384999154947372
ARNT2	ACADM	0.38494739070121
ATF4	AC004453.8	0.384001063268398
BBX	ABR	0.383952746644736
ATF6B	ANKRD37	0.383613615843035
ATF4	ARHGAP26	0.383479639401054
ARID3A	AFMID	0.38331973394422
ARID2	ARID3A	0.383223942348464
ATF4	ARMC1	0.382957181747214
BACH1	ASAP1	0.381893546941951
ATF1	AKAP12	0.381545501083087
BACH1	ADGRL3	0.381093674235374
ATF4	BCAP29	0.380383945114346
AR	ACO2	0.379658355780093
ATF6B	AGBL5	0.378698477122931
ATF4	ATP6V0A1	0.378590504419952
ATF6	APBA3	0.378346724656265
ATF6	ACAA1	0.378300860095927
BBX	AP000688.29	0.377664451051086
ATF4	AGPS	0.377141249553893
ATF1	ATE1	0.37702018996503
ATF6	AMBP	0.376816979024935
ATF1	ATRNL1	0.376671399368023
ATF4	ABHD11	0.376209253352801
BACH1	ARNT2	0.376126632501912
ATF6	AFTPH	0.376063256101394
BACH1	ATG3	0.375994456900701
ATF4	AMMECR1L	0.375951081606795
BACH1	ACSM3	0.375782274295953
ATF4	ABCE1	0.375595255152059
BACH1	AGGF1	0.375155723446749
ARID3B	ASCC2	0.375078394277098
BACH1	ARHGAP1	0.374615381531856
ARID3A	ARHGEF39	0.374578023381912
ARID2	APBA2	0.374497882708864
ATF4	ACO1	0.373964387809987
ATF6	ADAM17	0.373749360234199
ATF2	AC009245.3	0.373634370701389
BBX	ANXA7	0.373272929692656
ARID2	ALDH9A1	0.373196094411572
ARID3B	ARCN1	0.373078810775223
ARID2	ALKBH2	0.372936396307017
ATF4	AP1M1	0.372235171166685
ATF6B	ANOS2P	0.371935764304015
ATF4	ABCF2	0.371345123376516
BBX	ANKZF1	0.370103408704151
ATF6	ALDH3A2	0.370089970904478
ATF4	APBB3	0.36796644635148
ATF4	ADIPOR1	0.367418932993874
ATF4	ARMT1	0.366939328852869
ATF2	AIF1	0.366891131027959
